use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
4187337,10541,136,33,612.15,1855,1855,LB,62,A,5.3,A,1,07/28/2018,0600,47,M,46,N,02,W,35,"PF-02","4718474001A","",,F,40008,0,4701,1976,1,A,47M46N02W35,
4187339,10541,136,33,2310,7000,7000,LB,62,A,20,A,1,07/26/2018,0700,47,M,46,N,02,W,35,"PF-02","4718474001A","",,F,40008,0,4701,1978,1,A,47M46N02W35,
4186884,10541,136,33,577.5,1750,1750,LB,85,A,5,A,1,07/24/2018,0630,47,M,46,N,01,W,02,"CN-10","47185200209","",,F,40008,0,4701,1968,1,A,47M46N01W02,
4186885,10541,385,67,4690,7000,7000,LB,62,A,20,A,1,07/25/2018,0700,47,M,46,N,01,W,08,"SH-01","4718474001A","",,F,40008,0,4701,1969,1,A,47M46N01W08,
4186887,10541,136,33,2310,7000,7000,LB,62,A,20,A,1,07/26/2018,0630,47,M,46,N,01,W,08,"SH-01","4718474001A","",,F,40008,0,4701,1971,1,A,47M46N01W08,
4187464,10541,136,33,2102.1,6370,6370,LB,70,A,18.2,A,1,08/01/2018,0600,47,M,48,N,01,E,31,"B 04","4718253455A","",,F,40008,0,4701,1992,1,A,47M48N01E31,
4187473,10541,136,33,579.15,1755,1755,LB,82,A,5,A,1,08/04/2018,0700,47,M,46,N,01,W,29,"CHRY-04","4718473569A","",,F,40008,0,4701,2001,1,A,47M46N01W29,
4187474,10541,136,33,1644.786,4984.2,4984.2,LB,82,A,14.2,A,1,08/06/2018,0700,47,M,46,N,01,W,29,"CHRY-04","4718473569A","",,F,40008,0,4701,2002,1,A,47M46N01W29,
1066201,10541,385,67,1172.5,1750,1750,LB,160,A,5,A,1,02/08/2018,0900,47,M,47,N,01,W,35,"CN-07","47185200209","",,F,40008,0,4701,2355,1,A,47M47N01W35,
1066202,10541,385,67,2438.8,3640,3640,LB,160,A,10.4,A,1,02/10/2018,0800,47,M,47,N,01,W,35,"CN-07","47185200209","",,F,40008,0,4701,2356,1,A,47M47N01W35,
1066127,10541,385,67,4690,7000,7000,LB,160,A,20,A,1,04/03/2018,0900,47,M,47,N,01,W,35,"CN-07","47185200209","",,F,40008,0,4701,2917,1,A,47M47N01W35,
1066465,23037,626,63,.336672,.5344,8.55,OZ,37,A,26,A,1,03/29/2018,1200,47,M,48,N,03,E,14,"A-1","4718473641A","",,G,23001,0,4701,2543,1,A,47M48N03E14,
1067677,47030,1800,98,39.2,40,40,LB,,,80,A,1,02/01/2018,,47,,,,,,,"","4718473972A","",,,30000,0,4703,579,1,C,,
1067678,47030,1800,98,58.8,60,60,LB,,,120,A,1,03/01/2018,,47,,,,,,,"","4718473972A","",,,30000,0,4703,580,1,C,,
1067679,47030,1800,98,36.26,37,37,LB,,,57,A,1,03/01/2018,,47,,,,,,,"","4718473972A","",,,30000,0,4703,581,1,C,,
1067622,47030,1800,98,6.86,7,7,LB,,,887,A,,01/01/2018,,47,,,,,,,"","4716474432P","",,,30000,0,4703,497,1,C,,
1067623,47030,1800,98,.392,.4,.4,LB,,,13.4,A,,01/01/2018,,47,,,,,,,"","4718473250M","",,,30000,0,4703,498,1,C,,
4183115,47030,1800,98,47.04,48,48,LB,,,50,A,,08/01/2018,,47,,,,,,,"","4718473972A","",,,30000,0,4703,221,1,C,,
1067688,45189,529,40,.05,.125,2,OZ,,,,,1,02/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,1050,2,C,,
4182800,45189,90486,2,.01,.5,8,OZ,,,,,4,10/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,636,7,C,,
4182590,45189,486,8,.135,1.6875,27,OZ,,,,,12,06/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,426,3,C,,
4182616,45189,529,40,.25,.625,10,OZ,,,,,4,07/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,452,3,C,,
4182629,45189,486,8,.005,.0625,1,OZ,,,,,1,07/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,465,4,C,,
4182736,45189,510,1,.0175,1.75,28,OZ,,,,,7,08/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,532,6,C,,
4182689,45189,529,40,.00624,.0156,.25,OZ,,,,,1,09/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,570,5,C,,
4182701,45189,486,8,.005,.0625,1,OZ,,,,,1,08/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,546,7,C,,
4182701,45189,90486,2,.00125,.0625,1,OZ,,,,,1,08/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,546,7,C,,
4183205,45189,529,40,.01252,.0313,.5,OZ,,,,,1,05/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,336,6,C,,
4183258,45977,,,,.6039,9,OZ,2.25,A,2.25,A,1,04/09/2018,0730,47,M,43,N,06,W,09,"1-03A","4716472186P","",,G,5004,0,4702,83,11,B,47M43N06W09,
4185185,45977,,,,.0774,1.154,OZ,1,A,1,A,1,04/26/2018,0630,47,M,43,N,06,W,09,"1-04","4716472186P","",,G,5003,0,4702,68,28,B,47M43N06W09,
4184035,45977,,,,.0774,1.154,OZ,1,A,1,A,1,05/13/2018,0600,47,M,43,N,06,W,09,"1-04","4716472186P","",,G,5003,0,4702,156,15,B,47M43N06W09,
4184046,45977,,,,.4426,6.597,OZ,2.25,A,2.25,A,1,05/03/2018,0700,47,M,43,N,06,W,09,"1-03A","4716472186P","",,G,5004,0,4702,167,8,B,47M43N06W09,
4184006,45977,,,,.5902,8.796,OZ,1.25,A,1.25,A,1,06/13/2018,0600,47,M,43,N,06,W,09,"1-01","4716472186P","",,G,4001,0,4702,507,6,B,47M43N06W09,
1067018,46133,1855,50.2,115.4198902,229.9201,23.03,GA,67,A,67,A,1,05/19/2018,1200,47,M,47,N,04,E,04,"4281","4718473438A","",,G,66000,1,4701,2810,1,A,47M47N04E04,
3881278,46133,1855,50.2,264.1176114,526.1307,6745.6,OZ,,,,,,04/01/2018,,47,,,,,,,"","","00000CALTRANS",,,40,0,4703,6,6,C,,X
1067602,46133,1855,50.2,11.1260268,22.1634,2.22,GA,,,5,A,,04/01/2018,,47,,,,,,,"","","39508",,,67000,0,4703,477,1,C,,
4183785,47066,2297,9.7,.009797,.101,1.5,OZ,22680,S,17640,S,1,07/03/2018,0800,47,M,42,N,09,W,24,"E","4718472234M","",,G,153,0,4702,2133,4,B,47M42N09W24,
4183787,47066,2297,9.7,.0065281,.0673,1,OZ,22680,S,7560,S,1,07/23/2018,0800,47,M,42,N,09,W,24,"E","4718472234M","",,G,153,0,4702,2135,12,B,47M42N09W24,
4183793,47066,2297,9.7,.0048985,.0505,.75,OZ,30240,S,7560,S,1,07/26/2018,0800,47,M,42,N,09,W,24,"G","4718472234M","",,G,153,0,4702,2141,21,B,47M42N09W24,
4183799,47066,2297,9.7,.0016296,.0168,.25,OZ,17640,S,2520,S,1,07/23/2018,0800,47,M,42,N,09,W,24,"K","4718472234M","",,G,153,0,4702,2147,11,B,47M42N09W24,
4184482,47066,2297,9.7,.0048985,.0505,.75,OZ,20160,S,12600,S,1,06/04/2018,0800,47,M,42,N,09,W,24,"I","4718472234M","",,G,153,0,4702,1890,4,B,47M42N09W24,
4184483,47066,2297,9.7,.0065281,.0673,1,OZ,27720,S,10080,S,1,06/05/2018,0800,47,M,42,N,09,W,24,"H","4718472234M","",,G,153,0,4702,1891,5,B,47M42N09W24,
4183557,47066,2297,9.7,.0013095,.0135,.2,OZ,17640,S,8820,S,1,04/02/2018,0800,47,M,42,N,09,W,24,"L","4718472234M","",,G,153,0,4702,441,2,B,47M42N09W24,
4183560,47066,2297,9.7,.0016296,.0168,.25,OZ,22680,S,11340,S,1,04/03/2018,0800,47,M,42,N,09,W,24,"E","4718472234M","",,G,153,0,4702,444,3,B,47M42N09W24,
4183725,16696,136,42.7,6148.8,14400,14400,LB,114,A,40,A,1,07/24/2018,0800,47,M,45,N,02,W,03,"AMIGO NW","4718180150A","",,F,40008,0,4702,703,1,B,47M45N02W03,
4184128,32287,3835,25,1.46095,5.8438,93.5,OZ,55,A,55,A,1,06/06/2018,0600,47,M,48,N,04,E,23,"4133","4718473595A","",,O,14013,0,4702,793,6,B,47M48N04E23,
4184385,42865,4032,50,.0225,.045,.72,OZ,22680,S,5040,S,1,09/11/2018,0800,47,M,42,N,09,W,24,"F","4718472234M","",,G,153,0,4702,2209,13,B,47M42N09W24,
4184388,42865,4032,50,.0375,.075,1.2,OZ,17640,S,2520,S,1,09/06/2018,0800,47,M,42,N,09,W,24,"J","4718472234M","",,G,153,0,4702,2212,7,B,47M42N09W24,
1066257,42994,806,46.8,30.2177772,64.5679,848,OZ,62,A,53,A,1,04/27/2018,1500,47,M,42,N,06,W,09,"1-01","4718474536R","",,G,22000,0,4701,3222,1,A,47M42N06W09,
1066228,42994,806,46.8,30.502836,65.177,856,OZ,42.89,A,42.8,A,1,02/24/2018,1100,47,M,46,N,05,W,31,"U03","4718474925R","",,G,22000,0,4701,2390,1,A,47M46N05W31,
1066314,42994,806,46.8,19.2424752,41.1164,540,OZ,27,A,27,A,1,02/25/2018,1150,47,M,45,N,05,W,07,"U19","4718474925R","",,G,22000,0,4701,2400,1,A,47M45N05W07,
1066140,42994,806,46.8,59.8654368,127.9176,1680,OZ,105,A,105,A,1,04/04/2018,1000,47,M,43,N,04,W,04,"1-03","4718475006R","",,G,29139,0,4701,2930,1,A,47M43N04W04,X
1066141,42994,806,46.8,85.5220392,182.7394,2400,OZ,71,A,15,A,1,04/04/2018,1500,47,M,45,N,06,W,14,"4-13","4718473998A","",,G,29139,0,4701,2931,1,A,47M45N06W14,
1065882,42994,806,46.8,3.9910104,8.5278,112,OZ,10,A,7,A,1,05/07/2018,0932,47,M,44,N,09,W,24,"1-02","4718474973R","",,G,28045,0,4701,3322,1,A,47M44N09W24,
1066871,42994,806,46.8,6.2716212,13.4009,176,OZ,22.34,A,11,A,1,04/20/2018,1200,47,M,45,N,06,W,12,"U27","4718474925R","",,G,29139,0,4701,3170,1,A,47M45N06W12,
1066842,42994,806,46.8,14.8238064,31.6748,416,OZ,30,A,13,A,1,04/21/2018,1100,47,M,44,N,04,W,05,"2-04","4718473231R","",,G,24011,0,4701,3141,1,A,47M44N04W05,
1066941,42994,806,46.8,439.0130628,938.0621,96.25,GA,385,A,385,A,1,05/05/2018,1630,47,M,44,N,02,E,14,"RRR-20","4718473918A","",,G,22000,0,4701,2771,2,A,47M44N02E14,
1065941,27706,367,79.5,26.2927965,33.0727,420,OZ,21,A,21,A,1,05/15/2018,1000,47,M,44,N,09,W,25,"2-02","4718474656R","",,G,23001,0,4701,3342,2,A,47M44N09W25,
3881476,46442,1855,53.8,8.100397,15.0565,1.5,GA,8,A,8,A,1,06/02/2018,0700,47,M,48,N,03,E,14,"VB-1","4718473641A","",,G,40,0,4701,146,1,A,47M48N03E14,
4185470,46450,1855,41,60.010224,146.3664,15,GA,30,A,30,A,1,05/02/2018,0500,47,M,46,N,05,W,21,"1-04","4718473077R","",,G,23001,0,4701,1603,1,A,47M46N05W21,
4185476,46450,1855,41,130.022193,317.1273,32.5,GA,65,A,65,A,1,05/02/2018,0500,47,M,46,N,05,W,16,"1-06","4718473077R","",,G,23001,0,4701,1609,1,A,47M46N05W16,
4185301,46450,1855,41,43.507437,106.1157,87,PT,66,A,30,A,1,04/21/2018,0800,47,M,47,N,04,E,34,"8211","4718473438A","",,G,14013,0,4702,1189,1,B,47M47N04E34,
1067593,46450,1855,41,2.400427,5.8547,.6,GA,,,,,1,03/01/2018,,47,,,,,,,"","","39508",,,40,0,4703,468,6,C,,
4182844,46450,1855,41,.312543,.7623,10,OZ,,,,,,04/01/2018,,47,,,,,,,"","4718475003P","",,,30,0,4703,38,1,C,,
4182907,46450,1855,41,1.000154,2.4394,32,OZ,,,,,,04/01/2018,,47,,,,,,,"","4718474536R","",,,40,0,4703,45,2,C,,
4182912,46450,1855,41,1.666855,4.0655,53.33,OZ,,,,,,04/01/2018,,47,,,,,,,"","4718473186M","",,,30,0,4703,50,1,C,,
4182918,46450,1855,41,.375068,.9148,12,OZ,,,,,,04/01/2018,,47,,,,,,,"","4717472203M","",,,30,0,4703,56,1,C,,
4183579,47366,5657,50,21,42,42,LB,46,A,42,A,1,06/21/2018,0500,47,M,46,N,02,W,35,"PF-05","4718474001A","",,G,1016,0,4702,109,22,B,47M46N02W35,
4183745,47366,5657,50,.3594,.7188,11.5,OZ,4,A,.7,A,1,07/07/2018,1230,47,M,43,N,04,W,07,"SG-04","4718473569A","",,O,1016,0,4702,688,5,B,47M43N04W07,
4185248,47366,5657,50,5.5,11,11,LB,15,A,11,A,1,07/10/2018,0800,47,M,43,N,04,W,06,"YATES","4718253455A","",,G,1016,0,4702,2020,27,B,47M43N04W06,
4186377,47370,510,5,.07809,1.5618,25.67,OZ,188.4,A,1.51,A,1,06/23/2018,1015,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13024,0,4701,1769,1,A,47M47N04E12,
4186950,47370,510,5,.08326,1.6652,27.37,OZ,90,A,1.61,A,1,06/16/2018,1320,47,M,47,N,04,E,32,"43084315","4718474712O","",,G,13024,0,4701,1697,1,A,47M47N04E32,
4185802,47370,510,5,.051715,1.0343,17,OZ,188.4,A,1,A,1,06/23/2018,0918,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13025,0,4701,1736,1,A,47M47N04E12,
4187565,47370,510,5,.31081,6.2162,102.17,OZ,188.4,A,6.01,A,1,07/03/2018,1058,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13025,0,4701,1859,1,A,47M47N04E12,
4185786,47370,510,5,.02586,.5172,8.5,OZ,188.4,A,.5,A,1,06/19/2018,1620,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13021,0,4701,1757,1,A,47M47N04E12,
4185796,47370,510,5,.129805,2.5961,42.67,OZ,188.4,A,2.51,A,1,06/19/2018,1630,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13025,0,4701,1730,1,A,47M47N04E12,
4187356,47370,510,5,.231165,4.6233,75.99,OZ,90,A,4.47,A,1,07/31/2018,0100,47,M,47,N,04,E,32,"43084315","4718474712O","",,G,13024,0,4701,2116,1,A,47M47N04E32,
4187362,47370,510,5,.08895,1.779,29.24,OZ,54.1,A,1.72,A,1,07/31/2018,1459,47,M,48,N,04,E,20,"4159","4718474712O","",,G,13024,0,4701,2122,1,A,47M48N04E20,
4187706,47370,510,5,1.431995,28.6399,470.73,OZ,90,A,27.69,A,1,08/17/2018,0830,47,M,47,N,04,E,32,"43084315","4718474712O","",,G,13031,0,4701,2724,1,A,47M47N04E32,
4187709,47370,510,5,.129805,2.5961,42.67,OZ,188.4,A,2.51,A,1,08/18/2018,1715,47,M,47,N,04,E,12,"43295002","4718474712O","",,G,13000,0,4701,2727,1,A,47M47N04E12,
4186363,47370,510,5,.198585,3.9717,65.28,OZ,90,A,3.84,A,1,06/12/2018,2030,47,M,47,N,04,E,32,"43084315","4718474712O","",,G,13025,0,4701,1664,1,A,47M47N04E32,
4184635,44682,616,42.2,8668.7998756,20542.1798,2028,GA,54.8,A,54.8,A,1,02/21/2018,0800,47,M,47,N,01,E,06,"B 06","4718253455A","",,G,1016,0,4702,1930,1,B,47M47N01E06,X
4184630,44682,616,42.2,10600.8992768,25120.6144,2480,GA,67,A,67,A,1,03/01/2018,0800,47,M,48,N,01,E,32,"B 01","4718253455A","",,G,1016,0,4702,1925,1,B,47M48N01E32,X
4184633,44682,616,42.2,3654.7455168,8660.5344,855,GA,30,A,23.1,A,1,03/01/2018,0800,47,M,48,N,01,E,32,"B 22","4718253455A","",,G,1016,0,4702,1928,5,B,47M48N01E32,
1067762,44718,2149,75,1.505175,2.0069,32.11,OZ,,,,,1396,03/01/2018,,47,,,,,,,"","","39854",,,40,0,4703,1124,1,C,,
4185591,46602,1622,86.6,44.809871,51.7435,44,PT,50,A,44,A,1,05/13/2018,0500,47,M,45,N,05,W,07,"1-01","4718474922P","",,G,22007,0,4701,1615,1,A,47M45N05W07,
4184782,47453,,,,79.0538,77,PT,80,A,77,A,1,06/14/2018,0800,47,M,47,N,01,E,06,"B 06","4718253455A","",,G,1016,0,4702,1963,12,B,47M47N01E06,
4183718,16709,385,57,1026,1800,1800,LB,114,A,5,A,1,08/06/2018,0800,47,M,45,N,02,W,03,"AMIGO NE","4718180150A","",,F,40008,0,4702,1033,2,B,47M45N02W03,X
4183397,30063,2234,30.9,20.0193066,64.7874,64,PT,70,A,64,A,1,08/17/2018,0800,47,M,48,N,01,E,32,"B 21","4718253455A","",,G,1016,0,4702,2073,51,B,47M48N01E32,
4185346,30063,2234,30.9,24.0857466,77.9474,77,PT,80,A,77,A,1,08/10/2018,0800,47,M,47,N,01,E,06,"B 06","4718253455A","",,G,1016,0,4702,2043,21,B,47M47N01E06,
4185256,30063,2234,30.9,20.9577087,67.8243,67,PT,70,A,67,A,1,08/10/2018,0800,47,M,48,N,01,E,32,"B 01","4718253455A","",,G,1016,0,4702,2028,6,B,47M48N01E32,
4183721,16702,385,45,3969,8820,8820,LB,83,A,20,A,1,08/31/2018,0800,47,M,48,N,04,E,19,"4183","4718180150A","",,F,40008,0,4702,1036,3,B,47M48N04E19,X
4186407,34118,677,54,54.175446,100.3249,9,GA,48,A,48,A,1,07/17/2018,0707,47,M,48,N,04,E,27,"4215","4718253471A","",,A,14013,0,4701,113,2,A,47M48N04E27,
3881432,34118,677,54,74.521296,138.0024,12.38,GA,66,A,66,A,1,06/22/2018,0730,47,M,48,N,04,E,31,"4303","4718473438A","",,A,14013,0,4701,101,2,A,47M48N04E31,
4185123,34118,677,54,90.292374,167.2081,120,PT,82.1,A,80,A,1,09/11/2018,0600,47,M,46,N,01,W,32,"ROB-01","47184500008","",,G,1016,0,4702,1766,2,B,47M46N01W32,
4184538,34118,677,54,84.649104,156.7576,112.5,PT,75.8,A,75,A,1,07/29/2018,0600,47,M,46,N,01,W,36,"LCN-03A","47184500008","",,G,1016,0,4702,1683,32,B,47M46N01W36,
4184831,34118,677,54,90.292374,167.2081,120,PT,82.1,A,80,A,1,07/31/2018,0600,47,M,46,N,01,W,32,"ROB-01","47184500008","",,G,1016,0,4702,1693,36,B,47M46N01W32,
4184535,34118,677,54,60.100866,111.2979,79.875,PT,56.5,A,53.25,A,1,07/28/2018,0600,47,M,46,N,01,W,30,"BST-02","47184500008","",,G,1016,0,4702,1680,30,B,47M46N01W30,
4438566,34118,677,54,60.044436,111.1934,79.8,PT,56.5,A,53.25,A,1,09/08/2018,0600,47,M,46,N,01,W,30,"BST-02","47184500008","",,G,1016,0,4702,133,24,B,47M46N01W30,
4186196,33745,838,25.9,33.4742219,129.2441,14.3,GA,41,A,41,A,1,07/10/2018,0730,47,M,48,N,04,E,29,"4241","4718473602A","",,G,23001,0,4701,568,1,A,47M48N04E29,
4187332,33745,838,25.9,25.7494174,99.4186,11,GA,44,A,44,A,1,06/12/2018,0636,47,M,48,N,04,E,34,"4226","4718473600A","",,A,23001,0,4701,1436,2,A,47M48N04E34,
4185555,33745,838,25.9,121.7244574,469.9786,52,GA,210,A,210,A,1,10/11/2018,1000,47,M,47,N,01,E,07,"T8744","4718473916A","",,G,23001,0,4701,1452,3,A,47M47N01E07,
4184997,32244,560,52,121.2848,233.24,80,QT,82.1,A,80,A,1,08/17/2018,0600,47,M,46,N,01,W,32,"ROB-01","47184500008","",,O,1016,0,4702,1753,11,B,47M46N01W32,
1066560,33442,1871,75,9,12,12,LB,15,A,15,A,1,02/15/2018,1300,47,M,42,N,09,W,14,"1-03B","4718473082R","",,G,23001,0,4701,3007,1,A,47M42N09W14,
1066502,33442,1871,75,6.75,9,9,LB,40,A,12,A,1,02/20/2018,1100,47,M,43,N,09,W,25,"5-05","4718474823R","",,G,23001,0,4701,2986,1,A,47M43N09W25,
1067828,34448,3010,4.75,.0001615,.0034,.05,OZ,,,,,5,01/01/2018,,47,,,,,,,"","","PR 1520",,,10,0,4703,1021,11,C,,
1067625,32592,2244,90.6,.2042124,.2254,4,OZ,,,,,,01/01/2018,,47,,,,,,,"","","BR3960",,,10,0,4703,500,2,C,,
4183198,32592,2244,90.6,.1021062,.1127,2,OZ,,,,,1,05/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,299,13,C,,
1067724,35234,2008,36.8,.1228752,.3339,5,OZ,,,,,4,03/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,1086,3,C,,
4183166,35234,2008,36.8,.1720032,.4674,7,OZ,,,,,6,05/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,306,2,C,,
4184352,39963,4002,60,9.4905,15.8175,253.08,OZ,76,A,76,A,1,07/29/2018,0600,47,M,47,N,04,E,02,"4322","4718473438A","",,O,14013,0,4702,1329,20,B,47M47N04E02,
4183065,41892,2131,33,2.350326,7.1222,3,QT,,,,,,06/01/2018,,47,,,,,,,"","4716472392M","",,,30,0,4703,171,1,C,,
4182854,32909,1973,22,.105842,.4811,6.6,OZ,,,,,1,06/01/2018,,47,,,,,,,"","","473425A",,,99,0,4703,9,6,C,,
4185663,33340,2131,44.4,127.59894,287.385,30,GA,32,A,32,A,1,08/01/2018,1000,47,M,47,N,10,W,29,"263-29","4718313272R","",,G,30000,0,4701,2803,2,A,47M47N10W29,X
4182585,32920,5026,1,.000514,.0514,1,OZ,,,,,1,06/01/2018,,47,,,,,,,"","","PR 3822",,,10,0,4703,421,21,C,,
4185653,10545,385,57,3881.358,6809.4,6809.4,LB,80,A,19.4,A,1,09/03/2018,0700,47,M,46,N,01,W,01,"SHDY-01","4718473569A","",,F,40008,0,4701,2793,1,A,47M46N01W01,
4187380,10545,136,41.5,3248.3295,7827.3,7827.3,LB,82,A,22.3,A,1,08/11/2018,0630,47,M,46,N,01,W,29,"CHRY-04","4718473569A","",,F,40008,0,4701,2140,1,A,47M46N01W29,
4185631,10545,385,57,4001.4,7020,7020,LB,80,A,20,A,1,08/30/2018,0700,47,M,46,N,01,W,01,"SHDY-01","4718473569A","",,F,40008,0,4701,2771,1,A,47M46N01W01,
4185644,10545,385,57,4001.4,7020,7020,LB,80,A,20,A,1,08/27/2018,0700,47,M,46,N,01,W,01,"SHDY-02","4718473569A","",,F,40008,0,4701,2784,1,A,47M46N01W01,
1066492,10545,136,41.5,381.8,920,920,LB,50,A,2.3,A,1,04/17/2018,1100,47,M,43,N,04,W,04,"SG-02","4718473569A","",,F,40008,0,4701,2976,1,A,47M43N04W04,
1065936,10545,136,41.5,1456.65,3510,3510,LB,50,A,10,A,1,05/06/2018,0830,47,M,46,N,01,W,29,"JUNIP-02","4718473569A","",,F,40008,0,4701,3337,1,A,47M46N01W29,
1065936,10545,385,57,2000.7,3510,3510,LB,50,A,10,A,1,05/06/2018,0830,47,M,46,N,01,W,29,"JUNIP-02","4718473569A","",,F,40008,0,4701,3337,1,A,47M46N01W29,
1065940,10545,136,41.5,728.325,1755,1755,LB,82,A,5,A,1,05/09/2018,0830,47,M,46,N,01,W,29,"CHRY-04","4718473569A","",,F,40008,0,4701,3341,1,A,47M46N01W29,
4184663,25583,1868,40.4,.0624584,.1546,2,OZ,10,A,.1,A,1,10/10/2018,0800,47,M,42,N,08,W,19,"GROUNDS","4718472234M","",,G,30,0,4702,2246,4,B,47M42N08W19,
4185285,25583,1868,40.4,.0624584,.1546,2,OZ,10,A,.01,A,1,01/23/2018,0800,47,M,42,N,08,W,19,"GROUNDS","4718472234M","",,G,30,0,4702,372,18,B,47M42N08W19,
4185288,25583,1868,40.4,.0624584,.1546,2,OZ,10,A,.02,A,1,01/25/2018,0800,47,M,42,N,08,W,19,"GROUNDS","4718472234M","",,G,30,0,4702,375,21,B,47M42N08W19,
4184838,25583,1868,40.4,.0624584,.1546,2,OZ,10,A,.1,A,1,11/19/2018,0800,47,M,42,N,08,W,19,"GROUNDS","4718472234M","",,G,30,0,4702,2275,8,B,47M42N08W19,
