use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
4112817,10533,385,100,46,46,46,LB,,,,,1,06/01/2018,,58,,,,,,,"","58185800087","",,,90,0,5803,1808,1,C,,
4111219,18159,225,.01,.000293,2.93,2.93,LB,413,A,73.3,A,1,07/18/2018,1600,58,M,14,N,05,E,33,"1A","58185800004","",,G,3009,0,5801,5100,1,A,58M14N05E33,
4106933,18159,225,.01,.000215,2.15,2.15,LB,413,A,35.8,A,1,08/16/2018,1400,58,M,14,N,05,E,33,"1A","58185800004","",,G,3009,0,5801,6793,1,A,58M14N05E33,
4105765,18159,225,.01,.000199,1.99,1.99,LB,540,A,44.2,A,1,08/23/2018,1500,58,M,13,N,05,E,03,"1A","58185800975","",,G,3009,0,5801,6900,1,A,58M13N05E03,
915215,18159,225,.01,.000197,1.97,1.97,LB,413,A,65.8,A,1,05/09/2018,1600,58,M,14,N,05,E,33,"1A","58185800004","",,G,3009,0,5801,3195,1,A,58M14N05E33,
4114381,36951,2300,.2,.002,1,1,LB,,,,,,09/01/2018,,58,,,,,,,"","","PR7040",,,10,0,5803,1278,5,C,,
4111194,37135,503,41.2,549.7571028,1334.3619,550,QT,110,A,110,A,1,06/15/2018,0800,58,M,16,N,04,E,10,"5-7","58185800192","",,G,28072,0,5801,4518,1,A,58M16N04E10,
4102630,37135,503,41.2,649.7129172,1576.9731,650,QT,130,A,130,A,1,06/11/2018,0800,58,M,16,N,03,E,13,"47","58185800192","",,G,28072,0,5801,4550,1,A,58M16N03E13,
4102632,37135,503,41.2,184.9182896,448.8308,185,QT,42,A,37,A,1,06/29/2018,0800,58,M,16,N,03,E,24,"47S","58185800192","",,G,28072,0,5801,4552,1,A,58M16N03E24,
4102624,37135,503,41.2,224.4008676,544.6623,224.5,QT,44.9,A,44.9,A,1,06/12/2018,0800,58,M,16,N,04,E,18,"39","58185800192","",,G,28072,0,5801,4544,1,A,58M16N04E18,
4108051,37137,503,41.2,67.4701912,163.7626,67.5,QT,35,A,15,A,1,06/28/2018,0800,58,M,16,N,04,E,25,"1-2","58185800305","",,G,28072,0,5801,7905,2,A,58M16N04E25,
4102865,37137,503,41.2,83.962922,203.7935,84,QT,42,A,42,A,1,07/09/2018,1300,58,M,16,N,04,E,31,"18","58185800081","",,G,28072,0,5801,7971,1,A,58M16N04E31,
4102867,37137,503,41.2,145.9355088,354.2124,146,QT,73,A,73,A,1,07/09/2018,0900,58,M,16,N,04,E,30,"17","58185800081","",,G,28072,0,5801,7973,1,A,58M16N04E30,
4102670,37137,503,41.2,399.82334,970.445,100,GA,80,A,80,A,1,07/10/2018,1622,58,M,14,N,05,E,07,"29","58180400779","",,G,28072,0,5801,5185,5,A,58M14N05E07,
4111211,37137,503,41.2,377.833046,917.0705,94.5,GA,63,A,63,A,1,06/21/2018,0100,58,M,16,N,04,E,22,"4-3","58185800797","",,G,28072,0,5801,5092,1,A,58M16N04E22,
4103303,37137,503,41.2,269.8807648,655.0504,67.5,GA,45,A,45,A,1,07/03/2018,1200,58,M,15,N,04,E,06,"G2","58185800732","",,G,28072,0,5801,5884,2,A,58M15N04E06,
4108191,37137,503,41.2,359.841006,873.4005,90,GA,60,A,60,A,1,06/09/2018,0100,58,M,16,N,04,E,20,"1-3","58185800706","",,G,28072,0,5801,2024,1,A,58M16N04E20,
4107717,37137,503,41.2,145.9355088,354.2124,36.5,GA,36.5,A,36.5,A,1,06/23/2018,1300,58,M,15,N,04,E,23,"2","58185800059","",,G,28072,0,5801,2691,1,A,58M15N04E23,
4108820,37137,503,41.2,269.8807648,655.0504,270,QT,45,A,45,A,1,06/19/2018,1700,58,M,16,N,04,E,30,"24","58185800081","",,G,28072,0,5801,2185,1,A,58M16N04E30,
4110517,37137,503,41.2,413.8171672,1004.4106,103.5,GA,69,A,69,A,1,06/27/2018,1300,58,M,15,N,05,E,31,"F4","58185800011","",,G,28072,0,5801,2427,2,A,58M15N05E31,
4110521,37137,503,41.2,317.8595656,771.5038,79.5,GA,53,A,53,A,1,06/28/2018,0800,58,M,15,N,05,E,31,"F2","58185800011","",,G,28072,0,5801,2431,2,A,58M15N05E31,
4110566,37137,503,41.2,891.6060688,2164.0924,223,GA,223,A,223,A,1,06/26/2018,1300,58,M,15,N,05,E,32,"B1","58185800144","",,G,28072,0,5801,3311,1,A,58M15N05E32,
4106963,37137,503,41.2,697.191962,1692.2135,697.5,QT,155,A,155,A,1,06/13/2018,1300,58,M,16,N,04,E,26,"K10","58185800305","",,G,28072,0,5801,8020,2,A,58M16N04E26,
4106498,37137,503,41.2,84.9624752,206.2196,21.25,GA,17,A,17,A,1,06/08/2018,0100,58,M,14,N,04,E,22,"A10","58185800270","",,G,28072,0,5801,1591,1,A,58M14N04E22,
4106500,37137,503,41.2,29.9867608,72.7834,7.5,GA,6,A,6,A,1,06/08/2018,0100,58,M,14,N,04,E,22,"A11","58185800270","",,G,28072,0,5801,1593,1,A,58M14N04E22,
4104320,37137,503,41.2,149.9337628,363.9169,37.5,GA,25,A,25,A,1,06/25/2018,1200,58,M,15,N,04,E,05,"1-7","58185800115","",,G,28072,0,5801,4649,2,A,58M15N04E05,
4104324,37137,503,41.2,215.9046036,524.0403,54,GA,36,A,36,A,1,06/26/2018,1500,58,M,15,N,04,E,07,"1-17","58185800115","",,G,28072,0,5801,4653,2,A,58M15N04E07,
4104777,37137,503,41.2,203.909924,494.927,204,QT,34,A,34,A,1,06/11/2018,1100,58,M,14,N,05,E,28,"06","58185800081","",,G,28072,0,5801,2504,1,A,58M14N05E28,
4104846,37137,503,41.2,101.954962,247.4635,25.5,GA,17,A,17,A,1,06/26/2018,1500,58,M,15,N,04,E,05,"1-8","58185800115","",,G,28072,0,5801,3512,2,A,58M15N04E05,
4104850,37137,503,41.2,131.9417228,320.2469,33,GA,22,A,22,A,1,06/26/2018,1600,58,M,15,N,04,E,08,"1-13","58185800115","",,G,28072,0,5801,3516,2,A,58M15N04E08,
4110509,37137,503,41.2,293.8701652,713.2771,73.5,GA,49,A,49,A,1,06/27/2018,0900,58,M,15,N,05,E,31,"F1","58185800011","",,G,28072,0,5801,2419,2,A,58M15N05E31,
4103745,37137,503,41.2,77.9655616,189.2368,19.5,GA,13,A,13,A,1,06/24/2018,1500,58,M,15,N,04,E,08,"1-13A","58185800115","",,G,28072,0,5801,4629,2,A,58M15N04E08,
4102573,37137,503,41.2,105.55337,256.1975,26.4,GA,22,A,22,A,1,06/23/2018,0800,58,M,14,N,05,E,20,"1","58185800622","",,G,28072,0,5801,3393,1,A,58M14N05E20,
4103100,37137,503,41.2,407.8198068,989.8539,102,GA,85,A,85,A,1,06/23/2018,1500,58,M,14,N,05,E,20,"8","58185800622","",,G,28072,0,5801,3401,1,A,58M14N05E20,
4103104,37137,503,41.2,143.9364024,349.3602,36,GA,30,A,30,A,1,06/23/2018,1700,58,M,14,N,05,E,20,"9","58185800622","",,G,28072,0,5801,3405,1,A,58M14N05E20,
4103108,37137,503,41.2,195.7535188,475.1299,48.96,GA,40.8,A,40.8,A,1,06/28/2018,1000,58,M,14,N,05,E,20,"6","58185800622","",,G,28072,0,5801,3409,1,A,58M14N05E20,
4104243,37137,503,41.2,11.9947208,29.1134,3,GA,10,A,2,A,1,06/23/2018,1300,58,M,15,N,04,E,07,"1-12","58185800115","",,G,28072,0,5801,3470,2,A,58M15N04E07,
4105137,37137,503,41.2,605.7323704,1470.2242,606,QT,101,A,101,A,1,06/13/2018,1300,58,M,14,N,05,E,28,"03","58185800081","",,G,28072,0,5801,7988,1,A,58M14N05E28,
4105143,37137,503,41.2,671.7032112,1630.3476,672,QT,112,A,112,A,1,06/13/2018,1400,58,M,14,N,05,E,28,"01","58185800081","",,G,28072,0,5801,7994,1,A,58M14N05E28,
4109879,37137,503,41.2,341.848966,829.7305,85.5,GA,57,A,57,A,1,06/15/2018,0100,58,M,16,N,04,E,15,"2-D2B","58185800706","",,G,28072,0,5801,2036,1,A,58M16N04E15,
4304657,37137,503,41.2,249.8895772,606.5281,62.5,GA,50,A,50,A,1,06/28/2018,1630,58,M,17,N,04,E,33,"2-N11","58185800171","",,G,28072,0,5801,26,2,A,58M17N04E33,
4111997,37137,503,41.2,119.947002,291.1335,30,GA,39,A,24,A,1,06/27/2018,1100,58,M,15,N,04,E,05,"2-G12","58185800114","",,G,28072,0,5802,413,20,B,58M15N04E05,
4114913,41483,2300,7.9,.2768871,3.5049,.4109,GA,,,,,32,09/01/2018,,58,,,,,,,"","","PR3822",,,10,0,5803,2206,5,C,,
4112871,41483,2300,7.9,.1118719,1.4161,21.25,OZ,,,,,20,08/01/2018,,58,,,,,,,"","","PR 4615",,,10,0,5803,2045,2,C,,
4113395,41483,2300,7.9,.08848,1.12,.1313,GA,,,,,13,05/01/2018,,58,,,,,,,"","","PR3822",,,10,0,5803,1691,5,C,,
4113505,42808,418,78,5482.859226,7029.3067,505.302,GA,,,,,8,08/01/2018,,58,,,,,,,"","58185800468","",,,50,0,5803,2086,4,C,,
4110872,10775,401,98,275.710652,281.3374,39,GA,39,A,39,A,1,11/26/2018,1100,58,M,16,N,03,E,15,"244","58185800273","",,G,5006,0,5801,9783,3,A,58M16N03E15,
4111114,10775,401,98,282.780176,288.5512,40,GA,10.5,A,10,A,1,01/17/2018,0100,58,M,16,N,03,E,13,"2A","58180401299","",,G,5004,0,5801,3339,2,A,58M16N03E13,
4111117,10775,401,98,395.892266,403.9717,56,GA,14,A,14,A,1,01/17/2018,0100,58,M,16,N,03,E,13,"2A2","58180401299","",,G,5004,0,5801,3342,2,A,58M16N03E13,
4111123,10775,401,98,56.555996,57.7102,8,GA,5,A,2,A,1,01/17/2018,1000,58,M,16,N,03,E,12,"1CW","58180401299","",,G,5004,0,5801,3348,2,A,58M16N03E12,
4347452,10775,401,98,84.834092,86.5654,12,GA,6,A,6,A,1,01/25/2018,1500,58,M,17,N,03,E,25,"2A","58185800379","",,G,5004,0,5802,10,4,B,58M17N03E25,
4347449,10775,401,98,183.807134,187.5583,26,GA,13,A,13,A,1,01/25/2018,1500,58,M,17,N,03,E,25,"2C","58185800379","",,G,5004,0,5802,7,1,B,58M17N03E25,
4111636,10775,401,98,318.127698,324.6201,45,GA,22.5,A,22.5,A,1,08/23/2018,1630,58,M,15,N,04,E,17,"2E2","58185800033","",,G,6018,60,5802,796,12,B,58M15N04E17,
4111333,10775,401,98,18.239368,18.6116,2.58,GA,1.29,A,1.29,A,1,09/15/2018,0930,58,M,15,N,04,E,17,"2A","58185800033","",,G,2000,60,5802,639,1,B,58M15N04E17,
4111334,10775,401,98,123.716376,126.2412,17.5,GA,8.75,A,8.75,A,1,09/15/2018,0930,58,M,15,N,04,E,18,"2F","58185800033","",,G,2000,60,5802,640,5,B,58M15N04E18,
4111391,10775,401,98,41.710074,42.5613,5.9,GA,5.9,A,5.9,A,1,05/26/2018,1630,58,M,15,N,04,E,19,"2J","58185800033","",,G,5005,60,5802,1444,16,B,58M15N04E19,
4111673,10775,401,98,7.917812,8.0794,1.12,GA,.56,A,.56,A,1,08/16/2018,1300,58,M,15,N,04,E,17,"2G","58185800033","",,G,2000,60,5802,1555,7,B,58M15N04E17,
4111489,10775,401,98,28.277998,28.8551,4,GA,2,A,2,A,1,07/06/2018,1630,58,M,15,N,04,E,17,"2E1","58185800033","",,G,6018,0,5802,214,1,B,58M15N04E17,
4111491,10775,401,98,175.323666,178.9017,24.8,GA,16.5,A,12.4,A,1,07/06/2018,1630,58,M,15,N,04,E,20,"2E25","58185800033","",,G,6018,60,5802,216,3,B,58M15N04E20,
4111675,10775,401,98,18.239368,18.6116,2.58,GA,1.29,A,1.29,A,1,08/21/2018,1200,58,M,15,N,04,E,17,"2A","58185800033","",,G,2000,60,5802,1557,9,B,58M15N04E17,
916289,10775,401,98,735.228438,750.2331,104,GA,40,A,25,A,1,01/13/2018,0800,58,M,17,N,03,E,35,"1B","58185800062","",,G,5004,0,5802,51,3,B,58M17N03E35,
916471,10775,401,98,63.62552,64.924,9,GA,9,A,9,A,1,01/09/2018,0800,58,M,14,N,03,E,24,"1BN","58185800083","",,G,5006,0,5802,253,7,B,58M14N03E24,
916087,10775,401,98,296.919224,302.9788,42,GA,7,A,7,A,1,02/02/2018,1630,58,M,15,N,04,E,17,"2E14","58185800033","",,G,6018,60,5802,792,5,B,58M15N04E17,
4114597,10775,401,98,35.347522,36.0689,5,GA,,,,,5,05/01/2018,,58,,,,,,,"","","30584",,,30,0,5803,165,1,C,,
4112586,30369,560,98,44.1,45,45,LB,3,A,3,A,1,05/15/2018,0800,58,M,14,N,03,E,13,"1D","58185800649","",,G,29141,0,5802,1361,3,B,58M14N03E13,
4112590,30369,560,98,58.8,60,60,LB,4,A,4,A,1,05/08/2018,0800,58,M,14,N,03,E,24,"1N","58185800649","",,G,29141,0,5802,1365,7,B,58M14N03E24,
916611,28491,156,50,20,40,40,LB,16,A,14,A,1,04/26/2018,0600,58,M,15,N,04,E,04,"1A","58185800989","",,G,3009,0,5802,627,1,B,58M15N04E04,
4112312,26617,2321,8.4,.4880568,5.8102,96,OZ,19,A,8,A,1,06/25/2018,1800,58,M,17,N,03,E,35,"2A","58185800009","",,G,5004,0,5802,140,1,B,58M17N03E35,
4111412,26617,2321,8.4,.2033556,2.4209,40,OZ,20,A,20,A,1,07/01/2018,0800,58,M,15,N,03,E,13,"2B","58185101103","",,G,3009,0,5802,696,7,B,58M15N03E13,
916660,26617,2321,8.4,4.7687052,56.7703,938,OZ,70,A,67,A,1,01/30/2018,0800,58,M,16,N,03,E,10,"1A","58185800073","",,G,5004,0,5802,695,1,B,58M16N03E10,
916189,26617,2321,8.4,3.9044376,46.4814,768,OZ,64,A,64,A,1,01/02/2018,0800,58,M,16,N,03,E,01,"3B","58185800343","",,G,5006,0,5802,860,15,B,58M16N03E01,
4347476,30846,2166,35.4,111.907719,316.1235,33,GA,61,A,60.6,A,1,03/28/2018,1000,58,M,14,N,04,E,31,"44","58185800026","",,G,29133,4,5801,1,1,A,58M14N04E31,
4106662,30846,2166,35.4,83.0830212,234.6978,24.5,GA,60.6,A,49,A,1,03/27/2018,1000,58,M,13,N,04,E,17,"32","58185800026","",,G,29133,4,5801,3643,1,A,58M13N04E17,
917187,28853,2135,.005,.0000125,.25,4,OZ,,,,,2,03/01/2018,,58,,,,,,,"","","9231",,,10,0,5803,861,2,C,,
917080,28853,2135,.005,.0008,16,16,LB,,,,,,03/01/2018,,58,,,,,,,"","","PR 1652",,,10,0,5803,833,2,C,,X
916838,28853,2135,.005,.00004375,.875,14,OZ,,,,,3,01/01/2018,,58,,,,,,,"","","6789",,,10,0,5803,397,2,C,,
916764,28853,2135,.005,.000328125,6.5625,105,OZ,,,,,24,02/01/2018,,58,,,,,,,"","","PR 2479",,,10,0,5803,553,3,C,,
916860,28853,2135,.005,.00000915,.183,83,GR,,,,,9,01/01/2018,,58,,,,,,,"","","6412",,,10,0,5803,468,5,C,,
916867,28853,2135,.005,.0000375,.75,.75,LB,,,,,1,01/01/2018,,58,,,,,,,"","","30004",,,30,0,5803,475,1,C,,
917321,28853,2135,.005,.0000005,.01,.01,LB,,,,,3,01/01/2018,,58,,,,,,,"","","7723",,,10,0,5803,1343,3,C,,
917514,28853,2135,.005,.00025,5,80,OZ,,,,,14,04/01/2018,,58,,,,,,,"","","12343",,,80,0,5803,944,4,C,,
917050,28853,2135,.005,.000853125,17.0625,273,OZ,,,,,6,01/01/2018,,58,,,,,,,"","","PR 4095",,,10,0,5803,1265,8,C,,
4113786,28853,2135,.005,.00055,11,11,LB,,,,,13,08/01/2018,,58,,,,,,,"","","6520",,,10,0,5803,700,4,C,,
4114856,28853,2135,.005,.0008,16,16,LB,,,,,,09/01/2018,,58,,,,,,,"","","PR 1652",,,10,0,5803,801,9,C,,X
4113606,28853,2135,.005,.000002645,.0529,24,GR,,,,,4,12/01/2018,,58,,,,,,,"","","12210",,,10,0,5803,2645,2,C,,
4113638,28853,2135,.005,.00037,7.4,118.4,OZ,,,,,34,05/01/2018,,58,,,,,,,"","","5162",,,10,0,5803,94,1,C,,
4113085,28853,2135,.005,.000065625,1.3125,21,OZ,,,,,5,08/01/2018,,58,,,,,,,"","","6789",,,10,0,5803,608,2,C,,
4114055,28853,2135,.005,.00000264,.0528,.845,OZ,,,,,,06/01/2018,,58,,,,,,,"","","6304",,,10,0,5803,1849,2,C,,
4112859,28853,2135,.005,.00000001,.0002,.07,GR,,,,,2,12/01/2018,,58,,,,,,,"","","PR7909",,,10,0,5803,1449,1,C,,
4114265,28853,2135,.005,.00024375,4.875,78,OZ,,,,,23,05/01/2018,,58,,,,,,,"","","PR 1865",,,10,0,5803,151,4,C,,
4114157,28853,2135,.005,.0000375,.75,.75,LB,,,,,1,06/01/2018,,58,,,,,,,"","","30004",,,10,0,5803,319,4,C,,
4114302,28853,2135,.005,.0001375,2.75,44,OZ,,,,,,06/01/2018,,58,,,,,,,"","","PR7040",,,10,0,5803,342,1,C,,
4114667,28853,2135,.005,.0021,42,42,LB,,,,,,01/01/2018,,58,,,,,,,"","","PR 3206",,,10,0,5803,1753,1,C,,X
4114677,28853,2135,.005,.0021,42,42,LB,,,,,,03/01/2018,,58,,,,,,,"","","PR 3206",,,10,0,5803,1763,1,C,,X
4114107,28853,2135,.005,.000775,15.5,248,OZ,,,,,8,07/01/2018,,58,,,,,,,"","","PR 4095",,,10,0,5803,1926,12,C,,
4112931,28853,2135,.005,.001665625,33.3125,533,OZ,,,,,29,11/01/2018,,58,,,,,,,"","","PR 4095",,,10,0,5803,2427,14,C,,
4114128,28853,2135,.005,.0006,12,12,LB,,,,,15,05/01/2018,,58,,,,,,,"","","6520",,,10,0,5803,134,4,C,,
4113490,28853,2135,.005,.000059375,1.1875,19,OZ,,,,,4,12/01/2018,,58,,,,,,,"","","6789",,,10,0,5803,1488,2,C,,
4113500,28853,2135,.005,.00015625,3.125,50,OZ,,,,,,12/01/2018,,58,,,,,,,"","","PR7040",,,10,0,5803,1498,3,C,,
4114208,28853,2135,.005,.000046875,.9375,15,OZ,,,,,5,05/01/2018,,58,,,,,,,"","","6789",,,10,0,5803,31,2,C,,
4113963,28853,2135,.005,.0008,16,16,LB,,,,,,06/01/2018,,58,,,,,,,"","","PR 3206",,,10,0,5803,2127,2,C,,X
4114403,28853,2135,.005,.00095,19,19,LB,,,,,27,12/01/2018,,58,,,,,,,"","","6520",,,10,0,5803,1300,4,C,,
4113599,28853,2135,.005,.0000005,.01,.01,LB,,,,,2,12/01/2018,,58,,,,,,,"","","7723",,,10,0,5803,2638,1,C,,
4113469,28853,2135,.005,.00000344,.0688,1.1,OZ,,,,,,12/01/2018,,58,,,,,,,"","","6304",,,10,0,5803,2627,3,C,,
4113566,28853,2135,.005,.00109375,21.875,350,OZ,,,,,27,11/01/2018,,58,,,,,,,"","","10202",,,10,0,5803,2461,2,C,,
4114702,28853,2135,.005,.000121875,2.4375,39,OZ,,,,,,05/01/2018,,58,,,,,,,"","","PR7040",,,10,0,5803,47,3,C,,
917033,80,225,.005,.0000375,.75,12,OZ,,,,,4,03/01/2018,,58,,,,,,,"","","PR 5982",,,10,0,5803,826,2,C,,
4114281,80,225,.005,.0000125,.25,4,OZ,,,,,1,09/01/2018,,58,,,,,,,"","","5489",,,10,0,5803,746,4,C,,
917025,5160,510,3,.019233,.6411,12,OZ,,,,,1,03/01/2018,,58,,,,,,,"","","4574",,,10,0,5803,818,9,C,,
4113810,5160,486,4.8,.0307728,.6411,12,OZ,,,,,1,06/01/2018,,58,,,,,,,"","","4574",,,10,0,5803,301,7,C,,
4113255,5160,486,4.8,.0461616,.9617,18,OZ,,,,,1,12/01/2018,,58,,,,,,,"","","4574",,,10,0,5803,1230,9,C,,
4114482,43625,3551,28.2,2.7629514,9.7977,1,GA,,,,,2,07/01/2018,,58,,,,,,,"","58182900006","",,,40,0,5803,2175,1,C,,
4113975,43625,3551,28.2,2.7629514,9.7977,1,GA,,,,,2,08/01/2018,,58,,,,,,,"","58182900006","",,,40,0,5803,2139,1,C,,
4103471,38757,2252,.52,.1937,37.25,37.25,LB,205,A,130,A,1,04/18/2018,1621,58,M,16,N,03,E,14,"1A","58185800224","",,G,5004,0,5801,691,1,A,58M16N03E14,
4113118,43719,,,,3.9363,64.83,OZ,,,,,842,11/01/2018,,58,,,,,,,"","","41255",,,40,0,5803,2519,1,C,,
916792,34374,90486,12,.00582,.0485,.75,OZ,,,,,2,04/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,1711,7,C,,
4113152,34374,486,48,.007776,.0162,.25,OZ,,,,,1,12/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,2553,10,C,,
4113152,34374,90486,12,.001944,.0162,.25,OZ,,,,,1,12/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,2553,10,C,,
4112898,34374,510,6,.000972,.0162,.25,OZ,,,,,1,09/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,2241,7,C,,
4114172,34374,486,48,.02328,.0485,.75,OZ,,,,,3,10/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,2329,9,C,,
4113363,34374,486,48,.038784,.0808,1.25,OZ,,,,,2,05/01/2018,,58,,,,,,,"","","PR 2936",,,10,0,5803,1660,9,C,,
4108491,24303,,,,47.8975,5,GA,10,A,10,A,1,08/06/2018,0800,58,M,14,N,05,E,16,"C04","58185102009","",,G,3009,0,5801,6137,2,A,58M14N05E16,
4102144,24303,,,,229.908,24,GA,48,A,48,A,1,07/27/2018,1600,58,M,14,N,05,E,16,"H09","58185102009","",,G,3009,0,5801,5731,2,A,58M14N05E16,
4102833,24303,,,,50.2924,5.25,GA,38,A,21,A,1,09/02/2018,1000,58,M,14,N,03,E,12,"2A","58185800016","",,G,3009,0,5801,7414,1,A,58M14N03E12,
4109133,24303,,,,47.8975,5,GA,20,A,20,A,1,08/28/2018,1200,58,M,13,N,05,E,06,"2A","58185800844","",,G,3009,0,5801,8286,4,A,58M13N05E06,
4112457,24303,,,,20.581,275,OZ,42,A,42,A,1,08/01/2018,0700,58,M,14,N,05,E,16,"H06","58185102009","",,G,3009,0,5802,507,1,B,58M14N05E16,
916715,32894,1784,1.8,.049725,2.7625,44.2,OZ,,,,,2,04/01/2018,,58,,,,,,,"","58185800468","",,,50,0,5803,1681,4,C,,
916515,45142,2081,41.6,167.8096576,403.3886,336,PT,168,A,168,A,1,03/18/2018,0500,58,M,15,N,04,E,22,"3C","58185800076","",,G,5006,0,5802,927,3,B,58M15N04E22,
4113108,47023,510,.5,.0089525,1.7905,32,OZ,,,,,4,11/01/2018,,58,,,,,,,"","","4574",,,10,0,5803,1207,9,C,,
4113455,45189,90486,2,.005312,.2656,4.25,OZ,,,,,2,12/01/2018,,58,,,,,,,"","","PR 4095",,,10,0,5803,2611,12,C,,
4107759,45977,,,,7.6435,.89,GA,57,A,57,A,1,07/03/2018,1407,58,M,16,N,04,E,15,"2-D2B","58185800706","",,A,28072,0,5801,3132,2,A,58M16N04E15,
4108188,45977,,,,14.2565,1.66,GA,133,A,133,A,1,06/16/2018,0100,58,M,16,N,04,E,22,"4-1","58185800182","",,G,28072,0,5801,2021,2,A,58M16N04E22,
4105036,45977,,,,25.6788,2.99,GA,130,A,130,A,1,04/14/2018,1715,58,M,14,N,04,E,30,"1A","58185100464","",,G,3009,0,5801,8058,3,A,58M14N04E30,
913931,45977,,,,2.2329,.26,GA,70,A,37,A,1,04/10/2018,0100,58,M,15,N,04,E,18,"1A","58185104617","",,A,3009,0,5801,2254,3,A,58M15N04E18,
4114917,46133,1855,50.2,1.8793876,3.7438,48,OZ,,,,,2,09/01/2018,,58,,,,,,,"","58185800781","",,,30,0,5803,2210,2,C,,
4112980,46133,1855,50.2,37.5879026,74.8763,960,OZ,,,,,1,11/01/2018,,58,,,,,,,"","","32688",,,30,0,5803,2511,3,C,,
917560,46150,1626,21.7,9.9816311,45.9983,5,GA,,,,,1,02/01/2018,,58,,,,,,,"","58185801005","",,,30,0,5803,1423,1,C,,
4304881,28492,156,50,10,20,20,LB,3.03,A,3,A,1,04/15/2018,1220,58,M,16,N,04,E,34,"1A","58185801203","",,G,3009,0,5802,8,1,B,58M16N04E34,
4114243,13583,769,99,2.178,2.2,2.2,LB,,,,,4,08/01/2018,,58,,,,,,,"","","PR 5498",,,10,0,5803,684,3,C,,
4110752,30319,216,30.5,5.255333,17.2306,1.97,GA,85,A,35,A,1,07/12/2018,2300,58,M,13,N,04,E,17,"36","58185800026","",,G,29122,0,5801,6305,2,A,58M13N04E17,
4113994,37675,2049,.005,.000028125,.5625,9,OZ,,,,,2,12/01/2018,,58,,,,,,,"","","10813",,,10,0,5803,1503,1,C,,
4114386,37675,2049,.005,.00011875,2.375,38,OZ,,,,,,09/01/2018,,58,,,,,,,"","","PR7040",,,10,0,5803,1283,3,C,,
4103924,32287,3835,25,2.1478,8.5912,8.5912,LB,121,A,68.73,A,1,11/16/2018,1200,58,M,17,N,04,E,30,"SHOWS","58185800761","",,G,3009,0,5801,8335,1,A,58M17N04E30,
