use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
3674191,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,11/09/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,184,16,B,12H06N01E19,
3674210,42865,4032,50,1.125,2.25,36,OZ,60,A,3,A,1,11/14/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,203,41,B,12H06N01E19,
3674217,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,11/15/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,210,48,B,12H06N01E19,
3674226,42865,4032,50,1.125,2.25,36,OZ,60,A,3,A,1,11/16/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,219,57,B,12H06N01E19,
3846384,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,10/02/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1206,3,3,B,12H06N01E19,
3846402,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,10/09/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1206,30,30,B,12H06N01E19,
3846416,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,10/10/2018,0840,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1206,43,43,B,12H06N01E19,
1713693,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,05/30/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,134,110,B,12H06N01E19,
798248,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,04/13/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,978,71,B,12H06N01E19,
798256,42865,4032,50,.75,1.5,24,OZ,60,A,2,A,1,04/17/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,986,79,B,12H06N01E19,
798265,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,04/18/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,995,88,B,12H06N01E19,
798279,42865,4032,50,.1875,.375,6,OZ,60,A,.5,A,1,04/21/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,1009,102,B,12H06N01E19,
798290,42865,4032,50,1.875,3.75,60,OZ,60,A,5,A,1,04/26/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,1020,113,B,12H06N01E19,
798300,42865,4032,50,.65625,1.3125,21,OZ,60,A,1.75,A,1,04/27/2018,0845,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,1030,123,B,12H06N01E19,
797989,42865,4032,50,1.21875,2.4375,39,OZ,60,A,3.25,A,1,03/07/2018,0820,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,719,34,B,12H06N01E19,
797993,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,03/08/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,723,38,B,12H06N01E19,
798453,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,01/15/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,471,77,B,12H06N01E19,
798457,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,01/15/2018,0835,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,475,81,B,12H06N01E19,
798030,42865,4032,50,.09375,.1875,3,OZ,60,A,.25,A,1,03/16/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,760,75,B,12H06N01E19,
798409,42865,4032,50,1.03125,2.0625,33,OZ,60,A,2.75,A,1,01/12/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,462,68,B,12H06N01E19,
797928,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,01/31/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,547,153,B,12H06N01E19,
797959,42865,4032,50,1.125,2.25,36,OZ,60,A,3,A,1,03/01/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,689,4,B,12H06N01E19,
797965,42865,4032,50,.09375,.1875,3,OZ,60,A,.25,A,1,03/01/2018,0840,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,695,10,B,12H06N01E19,
797969,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,03/03/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,699,14,B,12H06N01E19,
798098,42865,4032,50,.9375,1.875,30,OZ,60,A,2.5,A,1,03/30/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,828,143,B,12H06N01E19,
798102,42865,4032,50,1.21875,2.4375,39,OZ,60,A,3.25,A,1,03/30/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,832,147,B,12H06N01E19,
798343,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,02/12/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,600,49,B,12H06N01E19,
797910,42865,4032,50,1.875,3.75,60,OZ,60,A,5,A,1,01/27/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,535,141,B,12H06N01E19,
798050,42865,4032,50,1.125,2.25,36,OZ,60,A,3,A,1,03/21/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,780,95,B,12H06N01E19,
798054,42865,4032,50,1.125,2.25,36,OZ,60,A,3,A,1,03/21/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,784,99,B,12H06N01E19,
798086,42865,4032,50,.75,1.5,24,OZ,60,A,2,A,1,03/28/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,816,131,B,12H06N01E19,
798094,42865,4032,50,.1875,.375,6,OZ,60,A,.5,A,1,03/29/2018,0835,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,824,139,B,12H06N01E19,
798207,42865,4032,50,.1875,.375,6,OZ,60,A,.5,A,1,04/05/2018,0845,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,937,30,B,12H06N01E19,
3854995,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,12/19/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1207,105,102,B,12H06N01E19,
3854919,42865,4032,50,.75,1.5,24,OZ,60,A,2,A,1,12/06/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1207,29,19,B,12H06N01E19,
3854924,42865,4032,50,.5625,1.125,18,OZ,60,A,1.5,A,1,12/06/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1207,34,24,B,12H06N01E19,
3846469,42865,4032,50,.375,.75,12,OZ,60,A,1,A,1,10/23/2018,0820,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1206,97,97,B,12H06N01E19,
797161,41737,2244,9,.015984,.1776,94.93,ML,,,,,5,02/01/2018,,12,,,,,,,"","","3198",,,10,0,1203,322,7,C,,
797327,41737,2244,9,.016983,.1887,100.85,ML,,,,,1,04/01/2018,,12,,,,,,,"","","3198",,,10,0,1203,493,16,C,,
3673782,29697,153,10,.09205,.9205,16,OZ,,,,,1,10/01/2018,,12,,,,,,,"","","4410",,,10,0,1203,88,1,C,,
3268205,26368,,,,.9548,16,OZ,,,,,,05/01/2018,,12,,,,,,,"","","00000CALTRANS",,,40,0,1203,93,4,C,,
797694,46449,1855,41,20.034158,48.8638,5,GA,640,A,25.2,A,1,02/05/2018,1230,12,H,05,N,03,E,26,"11-129","12182900011","",,G,30000,0,1201,132,2,A,12H05N03E26,
797734,46449,1855,41,16.02731,39.091,4,GA,231,A,17,A,1,04/02/2018,1230,12,H,01,N,03,E,17,"11-212","12182900011","",,G,30000,0,1201,177,2,A,12H01N03E17,
797664,46449,1855,41,20.034158,48.8638,5,GA,480,A,26,A,1,02/09/2018,1230,12,H,05,N,04,E,31,"11-106","12182900011","",,G,30000,0,1201,102,2,A,12H05N04E31,
797682,46449,1855,41,24.040965,58.6365,6,GA,440,A,26,A,1,02/07/2018,0930,12,H,05,N,03,E,24,"11-127","12182900011","",,G,30000,0,1201,120,2,A,12H05N03E24,
3673938,46469,510,.5,.00727,1.454,26,OZ,,,,,1,10/01/2018,,12,,,,,,,"","","BR 4574",,,10,0,1203,248,10,C,,
3854893,47369,510,1.4,.0033628,.2402,4,OZ,8,A,.14,A,1,10/10/2018,1030,12,H,06,N,01,E,20,"408-1","12181200408","",,G,13006,0,1207,3,3,B,12H06N01E20,
3674503,45557,510,1.4,.0027132,.1938,3,OZ,2600,S,2600,S,1,05/01/2018,1730,12,H,01,N,04,E,24,"139-4","12181200139","",,O,26010,0,1204,25,1,B,12H01N04E24,
3674507,45557,510,1.4,.0027132,.1938,3,OZ,1020,S,1020,S,1,05/14/2018,1700,12,H,01,N,04,E,24,"139-3","12181200139","",,O,26010,0,1204,29,11,B,12H01N04E24,
3674508,45557,510,1.4,.0027132,.1938,3,OZ,2600,S,2600,S,1,05/14/2018,1715,12,H,01,N,04,E,24,"139-4","12181200139","",,O,26010,0,1204,30,12,B,12H01N04E24,
4004680,32919,2244,9,.008514,.0946,.1069,PT,,,,,2,12/01/2018,,12,,,,,,,"","","3198",,,10,0,1206,39,13,C,,
4004681,32919,2244,9,.009954,.1106,2,OZ,,,,,1,12/01/2018,,12,,,,,,,"","","3960",,,10,0,1206,75,2,C,,
797678,33442,1871,75,16.875,22.5,22.5,LB,440,A,15.5,A,1,02/07/2018,1130,12,H,05,N,03,E,24,"11-127","12182900011","",,G,30000,0,1201,116,1,A,12H05N03E24,
3673980,34448,3010,4.75,.00228,.048,.7,OZ,,,,,3,11/01/2018,,12,,,,,,,"","","BR 5292",,,10,0,1203,289,21,C,,
797184,34448,3010,4.75,.337611,7.1076,103.72,OZ,,,,,325,02/01/2018,,12,,,,,,,"","","3960",,,10,0,1203,345,1,C,,
797450,34448,3010,4.75,.184984,3.8944,56.83,OZ,,,,,217,01/01/2018,,12,,,,,,,"","","3960",,,10,0,1203,273,1,C,,
797522,34448,3010,4.75,.00615125,.1295,1.89,OZ,,,,,2,02/01/2018,,12,,,,,,,"","","BR 5292",,,10,0,1203,676,16,C,,
3268318,31778,769,5,.578125,11.5625,185,OZ,,,,,6,07/01/2018,,12,,,,,,,"","","BR 4574",,,10,0,1203,346,7,C,,
1713557,4472,105,10,.04852,.4852,7,OZ,,,,,2,06/01/2018,,12,,,,,,,"","","98747",,,30,0,1203,174,3,C,,
3674174,8462,,,,.5206,8,OZ,10,A,40000,S,1,11/23/2018,0800,12,H,06,N,02,E,32,"136-1","12181200136","",,O,155,36,1202,167,8,B,12H06N02E32,
3268465,43326,3862,7.5,.0375,.5,.5,LB,60,A,.5,A,1,07/16/2018,0845,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,221,64,B,12H06N01E19,
3268686,43326,3862,7.5,.05625,.75,.75,LB,60,A,.75,A,1,08/17/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,442,76,B,12H06N01E19,
3268854,43326,3862,7.5,.075,1,1,LB,60,A,1,A,1,09/14/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,574,42,B,12H06N01E19,
3268655,43326,3862,7.5,.075,1,1,LB,60,A,1,A,1,08/09/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,411,41,B,12H06N01E19,
3268818,43326,3862,7.5,.0375,.5,.5,LB,60,A,.5,A,1,06/01/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,34,1,B,12H06N01E19,
3269013,43326,3862,7.5,.05625,.75,.75,LB,60,A,.75,A,1,06/27/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,126,129,B,12H06N01E19,
3268613,43326,3862,7.5,.0375,.5,.5,LB,60,A,.5,A,1,08/08/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,405,35,B,12H06N01E19,
3674002,40426,151,3.1,.7612577,24.5567,2.1,GA,,,,,,11/01/2018,,12,,,,,,,"","","32982",,,40,0,1203,311,2,C,,X
3267936,40426,79,43.5,495.4484265,1138.9619,97.4,GA,,,,,,08/01/2018,,12,,,,,,,"","","32982",,,40,0,1203,400,2,C,,X
3268596,46724,560,90,27.77796,30.8644,14,KG,87120,S,21780,S,1,08/07/2018,1700,12,H,03,S,01,E,06,"160-20","12181200160","",,O,26010,0,1202,352,4,B,12H03S01E06,
3268603,46724,560,90,.49608,.5512,.25,KG,2000,S,2000,S,1,08/26/2018,1700,12,H,03,S,01,E,06,"160-5","12181200160","",,O,26010,0,1202,359,11,B,12H03S01E06,
3846513,46724,560,90,.14067,.1563,2.5,OZ,800,S,300,S,1,08/30/2018,1100,12,H,04,S,03,E,13,"105-3","12181200105","",,G,26010,0,1206,140,1,B,12H04S03E13,
3846521,46724,560,90,.14067,.1563,2.5,OZ,800,S,300,S,1,08/30/2018,1100,12,H,04,S,03,E,13,"105-5","12181200105","",,G,26010,0,1206,148,2,B,12H04S03E13,
4004692,46724,560,90,1.35,1.5,1.5,LB,3200,S,3200,S,1,08/23/2018,1800,12,H,02,S,01,W,36,"235-2","12181200235","",,O,26010,0,1205,147,2,B,12H02S01W36,
3268416,47595,5027,50,.625,1.25,20,OZ,30,A,5,A,1,06/20/2018,0825,12,H,06,N,01,E,20,"9-4","12181200009","",,G,152,42,1202,172,102,B,12H06N01E20,
798222,47595,5027,50,.375,.75,12,OZ,60,A,1,A,1,04/10/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,952,45,B,12H06N01E19,
798319,47595,5027,50,.75,1.5,24,OZ,60,A,6,A,1,01/04/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,408,14,B,12H06N01E19,
798450,47595,5027,50,.2344,.4688,7.5,OZ,60,A,3.5,A,1,02/21/2018,0855,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,647,99,B,12H06N01E19,
798023,47595,5027,50,.5,1,16,OZ,60,A,4,A,1,03/14/2018,0835,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,753,68,B,12H06N01E19,
798389,47595,5027,50,.75,1.5,24,OZ,60,A,6,A,1,01/10/2018,0800,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,442,48,B,12H06N01E19,
798395,47595,5027,50,.125,.25,4,OZ,60,A,1,A,1,01/10/2018,0830,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,448,54,B,12H06N01E19,
797871,47595,5027,50,.5,1,16,OZ,60,A,4,A,1,02/28/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,676,129,B,12H06N01E19,
798179,47595,5027,50,.125,.25,4,OZ,60,A,1,A,1,04/04/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,925,18,B,12H06N01E19,
3843022,44905,3995,9.1,.1751386,1.9246,28,OZ,,,,,2,11/01/2018,,12,,,,,,,"","","3430",,,10,0,1204,24,4,C,,
3843102,44905,3995,9.1,.1751386,1.9246,28,OZ,,,,,2,11/01/2018,,12,,,,,,,"","","3430",,,10,0,1202,24,4,C,,
3268211,44905,3995,9.1,.1250977,1.3747,20,OZ,,,,,1,07/01/2018,,12,,,,,,,"","","4410",,,10,0,1203,99,2,C,,
1713598,44723,1794,27,.309258,1.1454,.5,QT,60,A,.5,A,1,05/04/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,41,17,B,12H06N01E19,
3269084,36096,5050,40.9,6.1804399,15.1111,200,OZ,371,A,25,A,1,08/07/2018,1600,12,H,02,N,02,E,35,"43-35","12181200023","",,G,30000,0,1201,55,2,A,12H02N02E35,
3267854,36096,5050,40.9,1.2341166,3.0174,.312,GA,619,A,14,A,1,09/14/2018,1000,12,H,12,N,01,E,01,"668","12181200002","",,G,30000,0,1204,69,3,A,12H12N01E01,
797835,36096,5050,40.9,8.89984,21.76,2.25,GA,547,A,18,A,1,03/29/2018,0700,12,H,04,N,03,E,27,"171","12181200002","",,G,30000,0,1201,283,3,A,12H04N03E27,
797732,36096,5050,40.9,4.9443601,12.0889,160,OZ,578,A,24,A,1,04/02/2018,1600,12,H,01,N,03,E,20,"11-213","12182900011","",,G,30000,0,1201,175,3,A,12H01N03E20,
1713630,36274,3983,11.6,.0312272,.2692,4,OZ,60,A,1,A,1,05/14/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,73,52,B,12H06N01E19,
1713620,36274,3983,11.6,.0312272,.2692,4,OZ,60,A,1,A,1,05/11/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,63,42,B,12H06N01E19,
4180468,42129,677,54,4.520718,8.3717,96,OZ,130680,S,90000,S,1,08/01/2018,0900,12,H,02,N,01,W,24,"012-2","12181200012","",,G,153,36,1202,187,1,B,12H02N01W24,
798151,42182,560,80,.05,.0625,1,OZ,220,S,220,S,1,02/14/2018,1500,12,H,04,S,03,E,13,"105-4","12181200105","",,G,26010,0,1202,881,6,B,12H04S03E13,
3268509,43479,5232,50,.2344,.4688,7.5,OZ,60,A,3,A,1,07/31/2018,0815,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,291,107,B,12H06N01E19,
3268843,43479,5232,50,.0469,.0938,1.5,OZ,60,A,.5,A,1,09/12/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,563,31,B,12H06N01E19,
3268845,43479,5232,50,.15625,.3125,5,OZ,60,A,2,A,1,09/12/2018,0820,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,565,33,B,12H06N01E19,
3268438,43479,5232,50,.0625,.125,2,OZ,60,A,.75,A,1,07/08/2018,0825,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,194,19,B,12H06N01E19,
3268700,43479,5232,50,.21875,.4375,7,OZ,60,A,2.75,A,1,08/21/2018,0810,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,456,90,B,12H06N01E19,
3268825,43479,5232,50,.07815,.1563,2.5,OZ,60,A,1,A,1,09/06/2018,0805,12,H,06,N,01,E,19,"9-1","12181200009","",,G,151,0,1202,545,10,B,12H06N01E19,
